"term_id","langs","country","term","type","code_lang","hl","gl","Collection date","Result number","Link","domain","top-level domain","link_type","link_accessibility","site_type","content_producer","How recent is the information?","What is the author background?","Are there major scientific errors in the link?","How accurate is the scientific content presented in the link?","Jargon score","Are the following sources available in the link? (mark all that apply)","agg_sci_qual","agg_sci_qual_norm","ndcg"
"45","Spanish","Madrid,Community of Madrid,Spain","asteroides","Novel Science and Technology Issues","es","es","es","4.12.2022",6,"https://www.eldebate.com/ciencia/20221203/psique-asteroide-oro-vale-mas-economia-mundial-nasa-quiere-explorar_77205.html","www.eldebate.com","eldebate.com",3,1,5,11,4,2,2,3,3,"3,5,6,7",8.5,4.25,0.958051076108383
"45","Spanish","Madrid,Community of Madrid,Spain","asteroides","Novel Science and Technology Issues","es","es","es","4.12.2022",7,"https://science-teaching.org/es/ciencia/asteroides","science-teaching.org","science-teaching.org",1,1,5,2,1,1,2,3,3,"3,5,7,9",7,3.25,0.958051076108383
"45","Spanish","Mexico City,Mexico City,Mexico","asteroides","Novel Science and Technology Issues","es","es","mx","4.12.2022",7,"https://spaceplace.nasa.gov/asteroid/sp/","spaceplace.nasa.gov","nasa.gov",1,1,5,1,4,3,2,3,3,"5,7",8,4.25,0.743111799858357
"45","Spanish","Madrid,Community of Madrid,Spain","asteroides","Novel Science and Technology Issues","es","es","es","4.12.2022",8,"https://www.20minutos.es/minuteca/asteroides/","www.20minutos.es","20minutos.es",1,1,2,11,4,1,2,3,3,"3,5,6",8,3.75,0.958051076108383
"45","Spanish","Mexico City,Mexico City,Mexico","asteroides","Novel Science and Technology Issues","es","es","mx","4.12.2022",8,"https://ciencia.nasa.gov/que-es-un-asteroide","ciencia.nasa.gov","nasa.gov",1,1,5,1,4,3,2,3,3,"5,7",8,4.25,0.743111799858357
"45","Spanish","Madrid,Community of Madrid,Spain","asteroides","Novel Science and Technology Issues","es","es","es","4.12.2022",9,"https://www.astromia.com/solar/asteroides.htm","www.astromia.com","astromia.com",1,1,5,7,1,1,2,3,3,"5,6,7",7,3,0.958051076108383
"45","Spanish","Madrid,Community of Madrid,Spain","asteroides","Novel Science and Technology Issues","es","es","es","4.12.2022",12,"https://www.nationalgeographicla.com/espacio/2022/10/que-es-un-asteroide","www.nationalgeographicla.com","nationalgeographicla.com",1,1,5,7,4,1,2,3,3,"5,6,7,9",9,4.5,0.958051076108383
"45","Spanish","Mexico City,Mexico City,Mexico","asteroides","Novel Science and Technology Issues","es","es","mx","4.12.2022",13,"https://www.astromia.com/solar/asteroides.htm","www.astromia.com","astromia.com",1,1,5,7,1,1,2,3,3,"5,6,7,9",7,3,0.743111799858357
"45","Spanish","Madrid,Community of Madrid,Spain","asteroides","Novel Science and Technology Issues","es","es","es","4.12.2022",13,"https://www.youtube.com/watch?v=pH4QqVRqrmg","www.youtube.com","youtube.com",2,1,3,14,4,2,2,3,1,"3,5,7",7.5,4,0.958051076108383
"45","Spanish","Mexico City,Mexico City,Mexico","asteroides","Novel Science and Technology Issues","es","es","mx","4.12.2022",14,"https://www.esa.int/Space_in_Member_States/Spain/Estructura_y_composicion_de_los_asteroides","www.esa.int","esa.int",1,1,5,1,1,3,2,3,2,"3,7",5,2.5,0.743111799858357
"45","Spanish","Madrid,Community of Madrid,Spain","asteroides","Novel Science and Technology Issues","es","es","es","4.12.2022",15,"https://www.youtube.com/watch?v=p52KsseIB88","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"5,6",7,3.5,0.958051076108383
"46","Spanish","Madrid,Community of Madrid,Spain","CRISPR","Novel Science and Technology Issues","es","es","es","4.12.2022",1,"https://www.bayer.com/es/es/blog/espana-que-es-la-tecnologia-crispr","www.bayer.com","bayer.com",1,1,5,12,1,1,2,3,3,"3",4,2,0.869238437747746
"46","Spanish","Madrid,Community of Madrid,Spain","CRISPR","Novel Science and Technology Issues","es","es","es","4.12.2022",2,"https://www.agenciasinc.es/Reportajes/El-editor-genetico-CRISPR-explicado-para-principiantes","www.agenciasinc.es","agenciasinc.es",1,1,5,11,4,3,2,3,3,"3,5,6,7,9",10,5,0.869238437747746
"46","Spanish","Madrid,Community of Madrid,Spain","CRISPR","Novel Science and Technology Issues","es","es","es","4.12.2022",4,"https://www.dciencia.es/que-es-la-tecnologia-crispr-cas9/","www.dciencia.es","dciencia.es",1,1,5,7,1,3,2,3,2,"3,4,5,6,7",8,3.25,0.869238437747746
"46","Spanish","Madrid,Community of Madrid,Spain","CRISPR","Novel Science and Technology Issues","es","es","es","4.12.2022",5,"https://www.youtube.com/watch?v=UaxrYWCyLdY","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"3,5,6,7,9",8,4,0.869238437747746
"46","Spanish","Madrid,Community of Madrid,Spain","CRISPR","Novel Science and Technology Issues","es","es","es","4.12.2022",7,"https://www.youtube.com/watch?v=xYiU-8End8w","www.youtube.com","youtube.com",2,1,3,14,4,1,1,3,3,"3,5,6",7,3.5,0.869238437747746
"46","Spanish","Mexico City,Mexico City,Mexico","CRISPR","Novel Science and Technology Issues","es","es","mx","4.12.2022",9,"https://discoverysedge.mayo.edu/2019/05/29/explicacion-sobre-la-herramienta-crispr-para-editar-genes/","discoverysedge.mayo.edu","mayo.edu",1,1,5,9,4,3,2,3,3,"6,7",9,4.75,1
"46","Spanish","Madrid,Community of Madrid,Spain","CRISPR","Novel Science and Technology Issues","es","es","es","4.12.2022",12,"https://www.aecoc.es/innovation-hub-noticias/lo-ultimo-en-crispr/","www.aecoc.es","aecoc.es",1,1,5,12,1,1,2,3,3,"3,6,9",8,3.75,0.869238437747746
"47","Spanish","Mexico City,Mexico City,Mexico","Vehículo autónomo","Novel Science and Technology Issues","es","es","mx","4.12.2022",2,"https://www.motor.es/que-es/coches-autonomos","www.motor.es","motor.es",1,1,5,11,1,2,2,3,3,"5,7",5.5,2.5,0.913401592471555
"47","Spanish","Madrid,Community of Madrid,Spain","Vehículo autónomo","Novel Science and Technology Issues","es","es","es","4.12.2022",2,"https://www.carwow.es/coches-autonomos","www.carwow.es","carwow.es",1,1,5,11,1,1,2,3,3,"5,6,7",8,3.5,0.866795189284882
"47","Spanish","Madrid,Community of Madrid,Spain","Vehículo autónomo","Novel Science and Technology Issues","es","es","es","4.12.2022",3,"https://www.xataka.com/vehiculos/quien-quien-vehiculo-autonomo-estas-companias-que-quieren-hacerse-sector","www.xataka.com","xataka.com",1,4,5,11,4,3,0,0,0,"6,7",4,2.25,0.866795189284882
"47","Spanish","Madrid,Community of Madrid,Spain","Vehículo autónomo","Novel Science and Technology Issues","es","es","es","4.12.2022",4,"https://blog.reparacion-vehiculos.es/coches-autonomos-beneficios","blog.reparacion-vehiculos.es","reparacion-vehiculos.es",1,1,5,16,1,1,2,3,3,"3,5,6,7,9",8,3.5,0.866795189284882
"47","Spanish","Mexico City,Mexico City,Mexico","Vehículo autónomo","Novel Science and Technology Issues","es","es","mx","4.12.2022",9,"https://www.bbva.ch/noticia/la-historia-de-los-vehiculos-autonomos-como-han-evolucionado-desde-los-primeros-prototipos/","www.bbva.ch","bbva.ch",1,1,5,12,4,2,2,3,3,"5,6,7",7.5,3.75,0.913401592471555
"47","Spanish","Madrid,Community of Madrid,Spain","Vehículo autónomo","Novel Science and Technology Issues","es","es","es","4.12.2022",10,"https://theconversation.com/si-ya-existen-vehiculos-autonomos-por-que-no-circulan-aun-por-las-carreteras-162444","theconversation.com","theconversation.com",1,1,5,11,4,3,2,3,3,"3,5,6,7,9",11,5.5,0.866795189284882
"48","Spanish","Madrid,Community of Madrid,Spain","plegamiento de proteínas","Novel Science and Technology Issues","es","es","es","4.12.2022",1,"https://www.quimica.es/enciclopedia/Plegamiento_de_prote%C3%ADnas.html","www.quimica.es","quimica.es",1,1,5,7,1,1,2,3,3,"5,6",6,2.5,0.928513190450928
"48","Spanish","Madrid,Community of Madrid,Spain","plegamiento de proteínas","Novel Science and Technology Issues","es","es","es","4.12.2022",3,"https://www.science.eus/en/groups/plegamiento-de-proteinas-regulacion-y-anomalias-funcionales","www.science.eus","science.eus",1,1,1,3,1,1,2,3,1,"3,6",4,1.75,0.928513190450928
"48","Spanish","Madrid,Community of Madrid,Spain","plegamiento de proteínas","Novel Science and Technology Issues","es","es","es","4.12.2022",4,"http://i3campus.co/CONTENIDOS/wikipedia/content/a/plegamiento_de_prote%25c3%25adnas.html","i3campus.co","i3campus.co",1,1,5,6,1,1,2,3,3,"5,6,8",7,3,0.928513190450928
"48","Spanish","Madrid,Community of Madrid,Spain","plegamiento de proteínas","Novel Science and Technology Issues","es","es","es","4.12.2022",8,"https://www.youtube.com/watch?v=a26PmfXNOjI","www.youtube.com","youtube.com",2,1,3,14,3,1,2,3,1,"3,5",3,1.25,0.928513190450928
"48","Spanish","Madrid,Community of Madrid,Spain","plegamiento de proteínas","Novel Science and Technology Issues","es","es","es","4.12.2022",9,"https://www.youtube.com/watch?v=DDDHk7xyotM","www.youtube.com","youtube.com",2,1,3,14,3,1,2,3,1,"3,4,5,6",5,1.75,0.928513190450928
"48","Spanish","Mexico City,Mexico City,Mexico","plegamiento de proteínas","Novel Science and Technology Issues","es","es","mx","4.12.2022",10,"https://www.gaceta.unam.mx/inteligencia-artificial-en-el-estudio-del-plegamiento-de-proteinas/","www.gaceta.unam.mx","unam.mx",1,1,5,5,4,3,2,3,3,"4,5,6,7",10,4.75,1
"48","Spanish","Madrid,Community of Madrid,Spain","plegamiento de proteínas","Novel Science and Technology Issues","es","es","es","4.12.2022",10,"https://www.dnangelica.com/dnangelica/index.php/2015/10/01/bioquimica-4-caracteristicas-del-plegamiento-proteico/","www.dnangelica.com","dnangelica.com",1,1,5,7,1,1,2,3,1,"3,4,5,6,8",7,2.75,0.928513190450928
"49","Spanish","Madrid,Community of Madrid,Spain","agujero negro","Novel Science and Technology Issues","es","es","es","4.12.2022",2,"https://www.infobae.com/virales/2022/12/01/descubrieron-un-misterioso-agujero-negro-que-apunta-a-la-tierra-y-le-arroja-luz/","www.infobae.com","infobae.com",3,1,5,11,4,1,2,3,3,"3,5,6,7",7,3.5,0.948008702405127
"49","Spanish","Madrid,Community of Madrid,Spain","agujero negro","Novel Science and Technology Issues","es","es","es","4.12.2022",5,"https://cnnespanol.cnn.com/2022/12/01/cientificos-crean-agujero-gusano-bebe-reuters-reux/","cnnespanol.cnn.com","cnn.com",3,1,5,11,4,1,2,3,3,"5,6,7",7,3.5,0.948008702405127
"49","Spanish","Madrid,Community of Madrid,Spain","agujero negro","Novel Science and Technology Issues","es","es","es","4.12.2022",6,"https://www.nationalgeographic.es/espacio/agujeros-negros","www.nationalgeographic.es","nationalgeographic.es",1,1,5,7,4,1,2,3,3,"5,6,7,9",9,4.5,0.948008702405127
"49","Spanish","Madrid,Community of Madrid,Spain","agujero negro","Novel Science and Technology Issues","es","es","es","4.12.2022",7,"https://ciencia.nasa.gov/que-son-los-agujeros-negros","ciencia.nasa.gov","nasa.gov",1,1,5,1,4,1,2,3,3,"3,5,6,7",8,4,0.948008702405127
"49","Spanish","Madrid,Community of Madrid,Spain","agujero negro","Novel Science and Technology Issues","es","es","es","4.12.2022",8,"https://www.agenciasinc.es/Noticias/Guia-sencilla-para-entender-la-foto-del-agujero-negro","www.agenciasinc.es","agenciasinc.es",1,1,5,11,4,2,2,3,3,"3,4,5,6,7",8.5,4,0.948008702405127
"49","Spanish","Madrid,Community of Madrid,Spain","agujero negro","Novel Science and Technology Issues","es","es","es","4.12.2022",13,"https://elpais.com/ciencia/vacio-cosmico/2022-11-23/como-nos-afecta-en-la-tierra-la-formacion-de-un-agujero-negro-tres-grandes-fisicos-desvelan-que-le-podria-ocurrir-a-nuestra-galaxia.html","elpais.com","elpais.com",1,1,5,11,4,3,2,3,3,"3,5,6,7",8,4,0.948008702405127
"49","Spanish","Mexico City,Mexico City,Mexico","agujero negro","Novel Science and Technology Issues","es","es","mx","4.12.2022",13,"https://www.ngenespanol.com/el-espacio/agujero-negro-mas-cercano-a-la-tierra/","www.ngenespanol.com","ngenespanol.com",1,1,5,11,4,3,2,3,3,"5,6,7,9",10,5,1
"52","Spanish","Madrid,Community of Madrid,Spain","Mutaciones","Novel Science and Technology Issues","es","es","es","4.12.2022",2,"https://www.cancer.gov/espanol/publicaciones/diccionarios/diccionario-cancer/def/mutacion","www.cancer.gov","cancer.gov",1,1,1,1,1,1,2,3,3,"3,6,9",7,3.25,0.977038945180031
"52","Spanish","Madrid,Community of Madrid,Spain","Mutaciones","Novel Science and Technology Issues","es","es","es","4.12.2022",3,"https://www.genome.gov/es/genetics-glossary/Mutacion","www.genome.gov","genome.gov",1,1,5,1,4,1,2,3,3,"5",7,3.75,0.977038945180031
"52","Spanish","Madrid,Community of Madrid,Spain","Mutaciones","Novel Science and Technology Issues","es","es","es","4.12.2022",5,"https://metabolicas.sjdhospitalbarcelona.org/noticia/tipos-mutaciones","metabolicas.sjdhospitalbarcelona.org","sjdhospitalbarcelona.org",1,1,5,7,3,1,2,3,3,"4,5,6,7",7,2.75,0.977038945180031
"52","Spanish","Mexico City,Mexico City,Mexico","Mutaciones","Novel Science and Technology Issues","es","es","mx","4.12.2022",9,"https://secal.es/wp-content/uploads/2014/10/07-GENETICA-Pba-2.pdf.pdf","secal.es","secal.es",1,1,5,3,1,3,2,3,1,"4,5,6,7,8,9",9,3.75,1
"52","Spanish","Madrid,Community of Madrid,Spain","Mutaciones","Novel Science and Technology Issues","es","es","es","4.12.2022",10,"https://www.quimica.es/enciclopedia/Mutaci%C3%B3n.html","www.quimica.es","quimica.es",1,1,5,7,1,1,2,3,1,"5,6,7",5,2,0.977038945180031
"53","Spanish","Madrid,Community of Madrid,Spain","Malnutrición","Socio-Scientific Issues","es","es","es","4.12.2022",1,"https://www.who.int/es/news-room/fact-sheets/detail/malnutrition","www.who.int","who.int",1,1,1,4,4,1,2,3,3,"3,6,7,9",9,4.75,0.911350094174795
"53","Spanish","Madrid,Community of Madrid,Spain","Malnutrición","Socio-Scientific Issues","es","es","es","4.12.2022",2,"https://www.topdoctors.es/diccionario-medico/malnutricion","www.topdoctors.es","topdoctors.es",1,1,5,9,1,1,2,3,3,"5",7,3.25,0.911350094174795
"53","Spanish","Madrid,Community of Madrid,Spain","Malnutrición","Socio-Scientific Issues","es","es","es","4.12.2022",4,"https://www.labtestsonline.es/conditions/malnutricion","www.labtestsonline.es","labtestsonline.es",1,1,1,7,4,1,2,3,3,"3,6,9",9,4.75,0.911350094174795
"53","Spanish","Madrid,Community of Madrid,Spain","Malnutrición","Socio-Scientific Issues","es","es","es","4.12.2022",10,"https://www.unicef.es/blog/desnutricion/diferencias-malnutricion-desnutricion","www.unicef.es","unicef.es",1,1,5,4,4,3,2,3,3,"4,5,6,7,8",13,6.25,0.911350094174795
"53","Spanish","Mexico City,Mexico City,Mexico","Malnutrición","Socio-Scientific Issues","es","es","mx","4.12.2022",10,"https://issuu.com/precopscp/docs/consenso_colombiano_de_definiciones_en_malnutritci/s/14023893","issuu.com","issuu.com",1,1,5,12,4,3,2,3,1,"5,7,9",8,4.25,1
"54","Spanish","Madrid,Community of Madrid,Spain","Seguridad alimentaria","Socio-Scientific Issues","es","es","es","4.12.2022",1,"https://www.aesan.gob.es/AECOSAN/web/subhomes/seguridad_alimentaria/aecosan_seguridad_alimentaria.htm","www.aesan.gob.es","aesan.gob.es",1,1,2,1,1,1,2,3,3,"5,6",10,4.25,0.972949358027503
"54","Spanish","Mexico City,Mexico City,Mexico","Seguridad alimentaria","Socio-Scientific Issues","es","es","mx","4.12.2022",2,"https://www.gob.mx/firco/articulos/seguridad-alimentaria-y-nutricional","www.gob.mx","www.gob.mx",1,1,1,1,3,1,2,3,3,"7,9",8,4,1
"54","Spanish","Madrid,Community of Madrid,Spain","Seguridad alimentaria","Socio-Scientific Issues","es","es","es","4.12.2022",2,"https://www.iberdrola.com/compromiso-social/que-es-seguridad-alimentaria","www.iberdrola.com","iberdrola.com",1,1,5,12,1,1,2,3,3,"5,6,7,9",8,3.5,0.972949358027503
"54","Spanish","Madrid,Community of Madrid,Spain","Seguridad alimentaria","Socio-Scientific Issues","es","es","es","4.12.2022",4,"https://www.fao.org/3/al936s/al936s00.pdf","www.fao.org","fao.org",1,1,5,4,1,1,2,3,3,"6,7,8,9",9,4.25,0.972949358027503
"54","Spanish","Madrid,Community of Madrid,Spain","Seguridad alimentaria","Socio-Scientific Issues","es","es","es","4.12.2022",9,"https://ayudaenaccion.org/blog/sostenibilidad/que-es-la-seguridad-alimentaria/","ayudaenaccion.org","ayudaenaccion.org",1,1,5,2,4,2,2,3,3,"3,4,5,6,7",9.5,4.5,0.972949358027503
"58","Spanish","Madrid,Community of Madrid,Spain","Energía renovable","Socio-Scientific Issues","es","es","es","4.12.2022",1,"https://www.acciona.com/es/energias-renovables/?_adin=11551547647","www.acciona.com","acciona.com",1,1,5,12,4,1,2,3,3,"5,6,7,8,9",9,4.5,0.960700024045164
"58","Spanish","Madrid,Community of Madrid,Spain","Energía renovable","Socio-Scientific Issues","es","es","es","4.12.2022",3,"https://www.energias-renovables.com/","www.energias-renovables.com","energias-renovables.com",1,1,5,11,4,3,2,3,3,"3,4,5,6,7,9",12,5.75,0.960700024045164
"58","Spanish","Madrid,Community of Madrid,Spain","Energía renovable","Socio-Scientific Issues","es","es","es","4.12.2022",4,"https://www.bbva.com/es/sostenibilidad/que-tipos-de-energias-renovables-existen-y-que-papel-juegan/","www.bbva.com","bbva.com",1,1,5,12,1,1,2,3,3,"5,6,7,9",8,3.5,0.960700024045164
"58","Spanish","Mexico City,Mexico City,Mexico","Energía renovable","Socio-Scientific Issues","es","es","mx","4.12.2022",5,"https://www.enelgreenpower.com/es/learning-hub/energias-renovables","www.enelgreenpower.com","enelgreenpower.com",1,1,5,12,1,1,2,3,3,"5,7,9",7,3.25,1
"58","Spanish","Mexico City,Mexico City,Mexico","Energía renovable","Socio-Scientific Issues","es","es","mx","4.12.2022",9,"https://www.argentina.gob.ar/economia/energia/energia-electrica/renovables/que-son-las-energias-renovables","www.argentina.gob.ar","argentina.gob.ar",1,1,5,1,1,1,2,3,3,"5,7",7,3.25,1
"58","Spanish","Madrid,Community of Madrid,Spain","Energía renovable","Socio-Scientific Issues","es","es","es","4.12.2022",9,"https://www.idae.es/tecnologias/energias-renovables","www.idae.es","idae.es",1,1,5,1,1,1,2,3,3,"6",7,3.25,0.960700024045164
"59","Spanish","Madrid,Community of Madrid,Spain","Calentamiento global","Socio-Scientific Issues","es","es","es","4.12.2022",1,"https://www.manosunidas.org/observatorio/cambio-climatico/calentamiento-global","www.manosunidas.org","manosunidas.org",1,1,5,2,4,1,2,3,3,"5,7",7,3.75,0.927854060586863
"59","Spanish","Madrid,Community of Madrid,Spain","Calentamiento global","Socio-Scientific Issues","es","es","es","4.12.2022",2,"https://www.nationalgeographic.es/medio-ambiente/que-es-el-calentamiento-global","www.nationalgeographic.es","nationalgeographic.es",1,1,5,11,4,1,2,3,3,"5,6,7,9",10,5,0.927854060586863
"59","Spanish","Madrid,Community of Madrid,Spain","Calentamiento global","Socio-Scientific Issues","es","es","es","4.12.2022",4,"https://www.bbva.com/es/sostenibilidad/que-es-el-calentamiento-global/","www.bbva.com","bbva.com",1,1,5,12,1,1,2,3,3,"4,5,6,7,9",10,4.25,0.927854060586863
"59","Spanish","Madrid,Community of Madrid,Spain","Calentamiento global","Socio-Scientific Issues","es","es","es","4.12.2022",6,"https://www.huffingtonpost.es/entry/el-mensaje-del-meteorologo-roberto-brasero-a-los-negacionistas-del-calentamiento-global-ahora-que-llega-el-frio_es_638a4bb0e4b06fdc9d8d54b9","www.huffingtonpost.es","huffingtonpost.es",3,1,5,11,4,3,2,3,3,"5,6,7",10,5,0.927854060586863
"59","Spanish","Madrid,Community of Madrid,Spain","Calentamiento global","Socio-Scientific Issues","es","es","es","4.12.2022",9,"https://elpais.com/clima-y-medio-ambiente/2022-11-10/el-nuevo-aumento-del-co-aleja-mas-al-mundo-de-la-meta-de-un-calentamiento-de-solo-15-grados.html","elpais.com","elpais.com",3,1,5,11,4,3,2,3,3,"3,4,6,7,9",11,5.5,0.927854060586863
"59","Spanish","Mexico City,Mexico City,Mexico","Calentamiento global","Socio-Scientific Issues","es","es","mx","4.12.2022",11,"https://weather.com/es-US/espanol/videos/video/virus-zombie-nueva-amenaza-del-calentamiento-global","weather.com","weather.com",3,1,3,11,1,1,2,3,1,"3,5,7,",6,2.75,0.769499824657632
"59","Spanish","Madrid,Community of Madrid,Spain","Calentamiento global","Socio-Scientific Issues","es","es","es","4.12.2022",14,"https://calentamientoglobalclima.org/","calentamientoglobalclima.org","calentamientoglobalclima.org",1,1,5,7,3,3,1,1,3,"3,4,7",7,3.25,0.927854060586863
